"","Date","ActiveCameras","Site","Status","MonthDay","Year","Active"
"9212",2022-09-10,5,"MS002","Inactive","09-10","2022","0"
"9213",2022-09-10,5,"MS004","Inactive","09-10","2022","0"
"9214",2022-09-10,5,"MS007","Active","09-10","2022","1"
"9215",2022-09-10,5,"MS016","Active","09-10","2022","1"
"9216",2022-09-10,5,"MS017","Active","09-10","2022","1"
"9217",2022-09-10,5,"MS021","Inactive","09-10","2022","0"
"9218",2022-09-10,5,"MS023","Inactive","09-10","2022","0"
"9219",2022-09-10,5,"MS024","Active","09-10","2022","1"
"9220",2022-09-10,5,"MS026","Active","09-10","2022","1"
"9221",2022-09-11,5,"MS001","Inactive","09-11","2022","0"
"9222",2022-09-11,5,"MS002","Inactive","09-11","2022","0"
"9223",2022-09-11,5,"MS004","Inactive","09-11","2022","0"
"9224",2022-09-11,5,"MS007","Active","09-11","2022","1"
"9225",2022-09-11,5,"MS016","Active","09-11","2022","1"
"9226",2022-09-11,5,"MS017","Active","09-11","2022","1"
"9227",2022-09-11,5,"MS021","Inactive","09-11","2022","0"
"9228",2022-09-11,5,"MS023","Inactive","09-11","2022","0"
"9229",2022-09-11,5,"MS024","Active","09-11","2022","1"
"9230",2022-09-11,5,"MS026","Active","09-11","2022","1"
"9231",2022-09-12,5,"MS001","Inactive","09-12","2022","0"
"9232",2022-09-12,5,"MS002","Inactive","09-12","2022","0"
"9233",2022-09-12,5,"MS004","Inactive","09-12","2022","0"
"9234",2022-09-12,5,"MS007","Active","09-12","2022","1"
"9235",2022-09-12,5,"MS016","Active","09-12","2022","1"
"9236",2022-09-12,5,"MS017","Active","09-12","2022","1"
"9237",2022-09-12,5,"MS021","Inactive","09-12","2022","0"
"9238",2022-09-12,5,"MS023","Inactive","09-12","2022","0"
"9239",2022-09-12,5,"MS024","Active","09-12","2022","1"
"9240",2022-09-12,5,"MS026","Active","09-12","2022","1"
"9241",2022-09-13,5,"MS001","Inactive","09-13","2022","0"
"9242",2022-09-13,5,"MS002","Inactive","09-13","2022","0"
"9243",2022-09-13,5,"MS004","Inactive","09-13","2022","0"
"9244",2022-09-13,5,"MS007","Active","09-13","2022","1"
"9245",2022-09-13,5,"MS016","Active","09-13","2022","1"
"9246",2022-09-13,5,"MS017","Active","09-13","2022","1"
"9247",2022-09-13,5,"MS021","Inactive","09-13","2022","0"
"9248",2022-09-13,5,"MS023","Inactive","09-13","2022","0"
"9249",2022-09-13,5,"MS024","Active","09-13","2022","1"
"9250",2022-09-13,5,"MS026","Active","09-13","2022","1"
"9251",2022-09-14,5,"MS001","Inactive","09-14","2022","0"
"9252",2022-09-14,5,"MS002","Inactive","09-14","2022","0"
"9253",2022-09-14,5,"MS004","Inactive","09-14","2022","0"
"9254",2022-09-14,5,"MS007","Active","09-14","2022","1"
"9255",2022-09-14,5,"MS016","Active","09-14","2022","1"
"9256",2022-09-14,5,"MS017","Active","09-14","2022","1"
"9257",2022-09-14,5,"MS021","Inactive","09-14","2022","0"
"9258",2022-09-14,5,"MS023","Inactive","09-14","2022","0"
"9259",2022-09-14,5,"MS024","Active","09-14","2022","1"
"9260",2022-09-14,5,"MS026","Active","09-14","2022","1"
"9261",2022-09-15,5,"MS001","Inactive","09-15","2022","0"
"9262",2022-09-15,5,"MS002","Inactive","09-15","2022","0"
"9263",2022-09-15,5,"MS004","Inactive","09-15","2022","0"
"9264",2022-09-15,5,"MS007","Active","09-15","2022","1"
"9265",2022-09-15,5,"MS016","Active","09-15","2022","1"
"9266",2022-09-15,5,"MS017","Active","09-15","2022","1"
"9267",2022-09-15,5,"MS021","Inactive","09-15","2022","0"
"9268",2022-09-15,5,"MS023","Inactive","09-15","2022","0"
"9269",2022-09-15,5,"MS024","Active","09-15","2022","1"
"9270",2022-09-15,5,"MS026","Active","09-15","2022","1"
"9271",2022-09-16,5,"MS001","Inactive","09-16","2022","0"
"9272",2022-09-16,5,"MS002","Inactive","09-16","2022","0"
"9273",2022-09-16,5,"MS004","Inactive","09-16","2022","0"
"9274",2022-09-16,5,"MS007","Active","09-16","2022","1"
"9275",2022-09-16,5,"MS016","Active","09-16","2022","1"
"9276",2022-09-16,5,"MS017","Active","09-16","2022","1"
"9277",2022-09-16,5,"MS021","Inactive","09-16","2022","0"
"9278",2022-09-16,5,"MS023","Inactive","09-16","2022","0"
"9279",2022-09-16,5,"MS024","Active","09-16","2022","1"
"9280",2022-09-16,5,"MS026","Active","09-16","2022","1"
"9281",2022-09-17,5,"MS001","Inactive","09-17","2022","0"
"9282",2022-09-17,5,"MS002","Inactive","09-17","2022","0"
"9283",2022-09-17,5,"MS004","Inactive","09-17","2022","0"
"9284",2022-09-17,5,"MS007","Active","09-17","2022","1"
"9285",2022-09-17,5,"MS016","Active","09-17","2022","1"
"9286",2022-09-17,5,"MS017","Active","09-17","2022","1"
"9287",2022-09-17,5,"MS021","Inactive","09-17","2022","0"
"9288",2022-09-17,5,"MS023","Inactive","09-17","2022","0"
"9289",2022-09-17,5,"MS024","Active","09-17","2022","1"
"9290",2022-09-17,5,"MS026","Active","09-17","2022","1"
"9291",2022-09-18,5,"MS001","Inactive","09-18","2022","0"
"9292",2022-09-18,5,"MS002","Inactive","09-18","2022","0"
"9293",2022-09-18,5,"MS004","Inactive","09-18","2022","0"
"9294",2022-09-18,5,"MS007","Active","09-18","2022","1"
"9295",2022-09-18,5,"MS016","Active","09-18","2022","1"
"9296",2022-09-18,5,"MS017","Active","09-18","2022","1"
"9297",2022-09-18,5,"MS021","Inactive","09-18","2022","0"
"9298",2022-09-18,5,"MS023","Inactive","09-18","2022","0"
"9299",2022-09-18,5,"MS024","Active","09-18","2022","1"
"9300",2022-09-18,5,"MS026","Active","09-18","2022","1"
"9301",2022-09-19,5,"MS001","Inactive","09-19","2022","0"
"9302",2022-09-19,5,"MS002","Inactive","09-19","2022","0"
"9303",2022-09-19,5,"MS004","Inactive","09-19","2022","0"
"9304",2022-09-19,5,"MS007","Active","09-19","2022","1"
"9305",2022-09-19,5,"MS016","Active","09-19","2022","1"
"9306",2022-09-19,5,"MS017","Active","09-19","2022","1"
"9307",2022-09-19,5,"MS021","Inactive","09-19","2022","0"
"9308",2022-09-19,5,"MS023","Inactive","09-19","2022","0"
"9309",2022-09-19,5,"MS024","Active","09-19","2022","1"
"9310",2022-09-19,5,"MS026","Active","09-19","2022","1"
"9311",2022-09-20,5,"MS001","Inactive","09-20","2022","0"
"9312",2022-09-20,5,"MS002","Inactive","09-20","2022","0"
"9313",2022-09-20,5,"MS004","Inactive","09-20","2022","0"
"9314",2022-09-20,5,"MS007","Active","09-20","2022","1"
"9315",2022-09-20,5,"MS016","Active","09-20","2022","1"
"9316",2022-09-20,5,"MS017","Active","09-20","2022","1"
"9317",2022-09-20,5,"MS021","Inactive","09-20","2022","0"
"9318",2022-09-20,5,"MS023","Inactive","09-20","2022","0"
"9319",2022-09-20,5,"MS024","Active","09-20","2022","1"
"9320",2022-09-20,5,"MS026","Active","09-20","2022","1"
"9321",2022-09-21,5,"MS001","Inactive","09-21","2022","0"
"9322",2022-09-21,5,"MS002","Inactive","09-21","2022","0"
"9323",2022-09-21,5,"MS004","Inactive","09-21","2022","0"
"9324",2022-09-21,5,"MS007","Active","09-21","2022","1"
"9325",2022-09-21,5,"MS016","Active","09-21","2022","1"
"9326",2022-09-21,5,"MS017","Active","09-21","2022","1"
"9327",2022-09-21,5,"MS021","Inactive","09-21","2022","0"
"9328",2022-09-21,5,"MS023","Inactive","09-21","2022","0"
"9329",2022-09-21,5,"MS024","Active","09-21","2022","1"
"9330",2022-09-21,5,"MS026","Active","09-21","2022","1"
"9331",2022-09-22,5,"MS001","Inactive","09-22","2022","0"
"9332",2022-09-22,5,"MS002","Inactive","09-22","2022","0"
"9333",2022-09-22,5,"MS004","Inactive","09-22","2022","0"
"9334",2022-09-22,5,"MS007","Active","09-22","2022","1"
"9335",2022-09-22,5,"MS016","Active","09-22","2022","1"
"9336",2022-09-22,5,"MS017","Active","09-22","2022","1"
"9337",2022-09-22,5,"MS021","Inactive","09-22","2022","0"
"9338",2022-09-22,5,"MS023","Inactive","09-22","2022","0"
"9339",2022-09-22,5,"MS024","Active","09-22","2022","1"
"9340",2022-09-22,5,"MS026","Active","09-22","2022","1"
"9341",2022-09-23,5,"MS001","Inactive","09-23","2022","0"
"9342",2022-09-23,5,"MS002","Inactive","09-23","2022","0"
"9343",2022-09-23,5,"MS004","Inactive","09-23","2022","0"
"9344",2022-09-23,5,"MS007","Active","09-23","2022","1"
"9345",2022-09-23,5,"MS016","Active","09-23","2022","1"
"9346",2022-09-23,5,"MS017","Active","09-23","2022","1"
"9347",2022-09-23,5,"MS021","Inactive","09-23","2022","0"
"9348",2022-09-23,5,"MS023","Inactive","09-23","2022","0"
"9349",2022-09-23,5,"MS024","Active","09-23","2022","1"
"9350",2022-09-23,5,"MS026","Active","09-23","2022","1"
"9351",2022-09-24,5,"MS001","Inactive","09-24","2022","0"
"9352",2022-09-24,5,"MS002","Inactive","09-24","2022","0"
"9353",2022-09-24,5,"MS004","Inactive","09-24","2022","0"
"9354",2022-09-24,5,"MS007","Active","09-24","2022","1"
"9355",2022-09-24,5,"MS016","Active","09-24","2022","1"
"9356",2022-09-24,5,"MS017","Active","09-24","2022","1"
"9357",2022-09-24,5,"MS021","Inactive","09-24","2022","0"
"9358",2022-09-24,5,"MS023","Inactive","09-24","2022","0"
"9359",2022-09-24,5,"MS024","Active","09-24","2022","1"
"9360",2022-09-24,5,"MS026","Active","09-24","2022","1"
"9361",2022-09-25,5,"MS001","Inactive","09-25","2022","0"
"9362",2022-09-25,5,"MS002","Inactive","09-25","2022","0"
"9363",2022-09-25,5,"MS004","Inactive","09-25","2022","0"
"9364",2022-09-25,5,"MS007","Active","09-25","2022","1"
"9365",2022-09-25,5,"MS016","Active","09-25","2022","1"
"9366",2022-09-25,5,"MS017","Active","09-25","2022","1"
"9367",2022-09-25,5,"MS021","Inactive","09-25","2022","0"
"9368",2022-09-25,5,"MS023","Inactive","09-25","2022","0"
"9369",2022-09-25,5,"MS024","Active","09-25","2022","1"
"9370",2022-09-25,5,"MS026","Active","09-25","2022","1"
"9371",2022-09-26,5,"MS001","Inactive","09-26","2022","0"
"9372",2022-09-26,5,"MS002","Inactive","09-26","2022","0"
"9373",2022-09-26,5,"MS004","Inactive","09-26","2022","0"
"9374",2022-09-26,5,"MS007","Active","09-26","2022","1"
"9375",2022-09-26,5,"MS016","Active","09-26","2022","1"
"9376",2022-09-26,5,"MS017","Active","09-26","2022","1"
"9377",2022-09-26,5,"MS021","Inactive","09-26","2022","0"
"9378",2022-09-26,5,"MS023","Inactive","09-26","2022","0"
"9379",2022-09-26,5,"MS024","Active","09-26","2022","1"
"9380",2022-09-26,5,"MS026","Active","09-26","2022","1"
"9381",2022-09-27,5,"MS001","Inactive","09-27","2022","0"
"9382",2022-09-27,5,"MS002","Inactive","09-27","2022","0"
"9383",2022-09-27,5,"MS004","Inactive","09-27","2022","0"
"9384",2022-09-27,5,"MS007","Active","09-27","2022","1"
"9385",2022-09-27,5,"MS016","Active","09-27","2022","1"
"9386",2022-09-27,5,"MS017","Active","09-27","2022","1"
"9387",2022-09-27,5,"MS021","Inactive","09-27","2022","0"
"9388",2022-09-27,5,"MS023","Inactive","09-27","2022","0"
"9389",2022-09-27,5,"MS024","Active","09-27","2022","1"
"9390",2022-09-27,5,"MS026","Active","09-27","2022","1"
"9391",2022-09-28,5,"MS001","Inactive","09-28","2022","0"
"9392",2022-09-28,5,"MS002","Inactive","09-28","2022","0"
"9393",2022-09-28,5,"MS004","Inactive","09-28","2022","0"
"9394",2022-09-28,5,"MS007","Active","09-28","2022","1"
"9395",2022-09-28,5,"MS016","Active","09-28","2022","1"
"9396",2022-09-28,5,"MS017","Active","09-28","2022","1"
"9397",2022-09-28,5,"MS021","Inactive","09-28","2022","0"
"9398",2022-09-28,5,"MS023","Inactive","09-28","2022","0"
"9399",2022-09-28,5,"MS024","Active","09-28","2022","1"
"9400",2022-09-28,5,"MS026","Active","09-28","2022","1"
"9401",2022-09-29,5,"MS001","Inactive","09-29","2022","0"
"9402",2022-09-29,5,"MS002","Inactive","09-29","2022","0"
"9403",2022-09-29,5,"MS004","Inactive","09-29","2022","0"
"9404",2022-09-29,5,"MS007","Active","09-29","2022","1"
"9405",2022-09-29,5,"MS016","Active","09-29","2022","1"
"9406",2022-09-29,5,"MS017","Active","09-29","2022","1"
"9407",2022-09-29,5,"MS021","Inactive","09-29","2022","0"
"9408",2022-09-29,5,"MS023","Inactive","09-29","2022","0"
"9409",2022-09-29,5,"MS024","Active","09-29","2022","1"
"9410",2022-09-29,5,"MS026","Active","09-29","2022","1"
"9411",2022-09-30,5,"MS001","Inactive","09-30","2022","0"
"9412",2022-09-30,5,"MS002","Inactive","09-30","2022","0"
"9413",2022-09-30,5,"MS004","Inactive","09-30","2022","0"
"9414",2022-09-30,5,"MS007","Active","09-30","2022","1"
"9415",2022-09-30,5,"MS016","Active","09-30","2022","1"
"9416",2022-09-30,5,"MS017","Active","09-30","2022","1"
"9417",2022-09-30,5,"MS021","Inactive","09-30","2022","0"
"9418",2022-09-30,5,"MS023","Inactive","09-30","2022","0"
"9419",2022-09-30,5,"MS024","Active","09-30","2022","1"
"9420",2022-09-30,5,"MS026","Active","09-30","2022","1"
"9421",2022-10-01,5,"MS001","Inactive","10-01","2022","0"
"9422",2022-10-01,5,"MS002","Inactive","10-01","2022","0"
"9423",2022-10-01,5,"MS004","Inactive","10-01","2022","0"
"9424",2022-10-01,5,"MS007","Active","10-01","2022","1"
"9425",2022-10-01,5,"MS016","Active","10-01","2022","1"
"9426",2022-10-01,5,"MS017","Active","10-01","2022","1"
"9427",2022-10-01,5,"MS021","Inactive","10-01","2022","0"
"9428",2022-10-01,5,"MS023","Inactive","10-01","2022","0"
"9429",2022-10-01,5,"MS024","Active","10-01","2022","1"
"9430",2022-10-01,5,"MS026","Active","10-01","2022","1"
"9431",2022-10-02,5,"MS001","Inactive","10-02","2022","0"
"9432",2022-10-02,5,"MS002","Inactive","10-02","2022","0"
"9433",2022-10-02,5,"MS004","Inactive","10-02","2022","0"
"9434",2022-10-02,5,"MS007","Active","10-02","2022","1"
"9435",2022-10-02,5,"MS016","Active","10-02","2022","1"
"9436",2022-10-02,5,"MS017","Active","10-02","2022","1"
"9437",2022-10-02,5,"MS021","Inactive","10-02","2022","0"
"9438",2022-10-02,5,"MS023","Inactive","10-02","2022","0"
"9439",2022-10-02,5,"MS024","Active","10-02","2022","1"
"9440",2022-10-02,5,"MS026","Active","10-02","2022","1"
"9441",2022-10-03,5,"MS001","Inactive","10-03","2022","0"
"9442",2022-10-03,5,"MS002","Inactive","10-03","2022","0"
"9443",2022-10-03,5,"MS004","Inactive","10-03","2022","0"
"9444",2022-10-03,5,"MS007","Active","10-03","2022","1"
"9445",2022-10-03,5,"MS016","Active","10-03","2022","1"
"9446",2022-10-03,5,"MS017","Active","10-03","2022","1"
"9447",2022-10-03,5,"MS021","Inactive","10-03","2022","0"
"9448",2022-10-03,5,"MS023","Inactive","10-03","2022","0"
"9449",2022-10-03,5,"MS024","Active","10-03","2022","1"
"9450",2022-10-03,5,"MS026","Active","10-03","2022","1"
"9451",2022-10-04,5,"MS001","Inactive","10-04","2022","0"
"9452",2022-10-04,5,"MS002","Inactive","10-04","2022","0"
"9453",2022-10-04,5,"MS004","Inactive","10-04","2022","0"
"9454",2022-10-04,5,"MS007","Active","10-04","2022","1"
"9455",2022-10-04,5,"MS016","Active","10-04","2022","1"
"9456",2022-10-04,5,"MS017","Active","10-04","2022","1"
"9457",2022-10-04,5,"MS021","Inactive","10-04","2022","0"
"9458",2022-10-04,5,"MS023","Inactive","10-04","2022","0"
"9459",2022-10-04,5,"MS024","Active","10-04","2022","1"
"9460",2022-10-04,5,"MS026","Active","10-04","2022","1"
"9461",2022-10-05,5,"MS001","Inactive","10-05","2022","0"
"9462",2022-10-05,5,"MS002","Inactive","10-05","2022","0"
"9463",2022-10-05,5,"MS004","Inactive","10-05","2022","0"
"9464",2022-10-05,5,"MS007","Active","10-05","2022","1"
"9465",2022-10-05,5,"MS016","Active","10-05","2022","1"
"9466",2022-10-05,5,"MS017","Active","10-05","2022","1"
"9467",2022-10-05,5,"MS021","Inactive","10-05","2022","0"
"9468",2022-10-05,5,"MS023","Inactive","10-05","2022","0"
"9469",2022-10-05,5,"MS024","Active","10-05","2022","1"
"9470",2022-10-05,5,"MS026","Active","10-05","2022","1"
"9471",2022-10-06,5,"MS001","Inactive","10-06","2022","0"
"9472",2022-10-06,5,"MS002","Inactive","10-06","2022","0"
"9473",2022-10-06,5,"MS004","Inactive","10-06","2022","0"
"9474",2022-10-06,5,"MS007","Active","10-06","2022","1"
"9475",2022-10-06,5,"MS016","Active","10-06","2022","1"
"9476",2022-10-06,5,"MS017","Active","10-06","2022","1"
"9477",2022-10-06,5,"MS021","Inactive","10-06","2022","0"
"9478",2022-10-06,5,"MS023","Inactive","10-06","2022","0"
"9479",2022-10-06,5,"MS024","Active","10-06","2022","1"
"9480",2022-10-06,5,"MS026","Active","10-06","2022","1"
"9481",2022-10-07,5,"MS001","Inactive","10-07","2022","0"
"9482",2022-10-07,5,"MS002","Inactive","10-07","2022","0"
"9483",2022-10-07,5,"MS004","Inactive","10-07","2022","0"
"9484",2022-10-07,5,"MS007","Active","10-07","2022","1"
"9485",2022-10-07,5,"MS016","Active","10-07","2022","1"
"9486",2022-10-07,5,"MS017","Active","10-07","2022","1"
"9487",2022-10-07,5,"MS021","Inactive","10-07","2022","0"
"9488",2022-10-07,5,"MS023","Inactive","10-07","2022","0"
"9489",2022-10-07,5,"MS024","Active","10-07","2022","1"
"9490",2022-10-07,5,"MS026","Active","10-07","2022","1"
"9491",2022-10-08,5,"MS001","Inactive","10-08","2022","0"
"9492",2022-10-08,5,"MS002","Inactive","10-08","2022","0"
"9493",2022-10-08,5,"MS004","Inactive","10-08","2022","0"
"9494",2022-10-08,5,"MS007","Active","10-08","2022","1"
"9495",2022-10-08,5,"MS016","Active","10-08","2022","1"
"9496",2022-10-08,5,"MS017","Active","10-08","2022","1"
"9497",2022-10-08,5,"MS021","Inactive","10-08","2022","0"
"9498",2022-10-08,5,"MS023","Inactive","10-08","2022","0"
"9499",2022-10-08,5,"MS024","Active","10-08","2022","1"
"9500",2022-10-08,5,"MS026","Active","10-08","2022","1"
"9501",2022-10-09,5,"MS001","Inactive","10-09","2022","0"
"9502",2022-10-09,5,"MS002","Inactive","10-09","2022","0"
"9503",2022-10-09,5,"MS004","Inactive","10-09","2022","0"
"9504",2022-10-09,5,"MS007","Active","10-09","2022","1"
"9505",2022-10-09,5,"MS016","Active","10-09","2022","1"
"9506",2022-10-09,5,"MS017","Active","10-09","2022","1"
"9507",2022-10-09,5,"MS021","Inactive","10-09","2022","0"
"9508",2022-10-09,5,"MS023","Inactive","10-09","2022","0"
"9509",2022-10-09,5,"MS024","Active","10-09","2022","1"
"9510",2022-10-09,5,"MS026","Active","10-09","2022","1"
"9511",2022-10-10,5,"MS001","Inactive","10-10","2022","0"
"9512",2022-10-10,5,"MS002","Inactive","10-10","2022","0"
"9513",2022-10-10,5,"MS004","Inactive","10-10","2022","0"
"9514",2022-10-10,5,"MS007","Active","10-10","2022","1"
"9515",2022-10-10,5,"MS016","Active","10-10","2022","1"
"9516",2022-10-10,5,"MS017","Active","10-10","2022","1"
"9517",2022-10-10,5,"MS021","Inactive","10-10","2022","0"
"9518",2022-10-10,5,"MS023","Inactive","10-10","2022","0"
"9519",2022-10-10,5,"MS024","Active","10-10","2022","1"
"9520",2022-10-10,5,"MS026","Active","10-10","2022","1"
"9521",2022-10-11,5,"MS001","Inactive","10-11","2022","0"
"9522",2022-10-11,5,"MS002","Inactive","10-11","2022","0"
"9523",2022-10-11,5,"MS004","Inactive","10-11","2022","0"
"9524",2022-10-11,5,"MS007","Active","10-11","2022","1"
"9525",2022-10-11,5,"MS016","Active","10-11","2022","1"
"9526",2022-10-11,5,"MS017","Active","10-11","2022","1"
"9527",2022-10-11,5,"MS021","Inactive","10-11","2022","0"
"9528",2022-10-11,5,"MS023","Inactive","10-11","2022","0"
"9529",2022-10-11,5,"MS024","Active","10-11","2022","1"
"9530",2022-10-11,5,"MS026","Active","10-11","2022","1"
"9531",2022-10-12,5,"MS001","Inactive","10-12","2022","0"
"9532",2022-10-12,5,"MS002","Inactive","10-12","2022","0"
"9533",2022-10-12,5,"MS004","Inactive","10-12","2022","0"
"9534",2022-10-12,5,"MS007","Active","10-12","2022","1"
"9535",2022-10-12,5,"MS016","Active","10-12","2022","1"
"9536",2022-10-12,5,"MS017","Active","10-12","2022","1"
"9537",2022-10-12,5,"MS021","Inactive","10-12","2022","0"
"9538",2022-10-12,5,"MS023","Inactive","10-12","2022","0"
"9539",2022-10-12,5,"MS024","Active","10-12","2022","1"
"9540",2022-10-12,5,"MS026","Active","10-12","2022","1"
"9541",2022-10-13,5,"MS001","Inactive","10-13","2022","0"
"9542",2022-10-13,5,"MS002","Inactive","10-13","2022","0"
"9543",2022-10-13,5,"MS004","Inactive","10-13","2022","0"
"9544",2022-10-13,5,"MS007","Active","10-13","2022","1"
"9545",2022-10-13,5,"MS016","Active","10-13","2022","1"
"9546",2022-10-13,5,"MS017","Active","10-13","2022","1"
"9547",2022-10-13,5,"MS021","Inactive","10-13","2022","0"
"9548",2022-10-13,5,"MS023","Inactive","10-13","2022","0"
"9549",2022-10-13,5,"MS024","Active","10-13","2022","1"
"9550",2022-10-13,5,"MS026","Active","10-13","2022","1"
"9551",2022-10-14,5,"MS001","Inactive","10-14","2022","0"
